user_id,key,event_type,timestamp
purva,t,up,1761638340.2263494
purva,Key.space,down,1761638340.286954
purva,Key.space,up,1761638340.3577156
purva,b,down,1761638340.5223422
purva,b,up,1761638340.601109
purva,e,down,1761638340.6936908
purva,e,up,1761638340.854756
purva,Key.space,down,1761638340.8617508
purva,Key.space,up,1761638340.9400134
purva,e,down,1761638340.9981496
purva,e,up,1761638341.1262486
purva,u,down,1761638341.1961813
purva,e,down,1761638341.3211217
purva,u,up,1761638341.362847
purva,e,up,1761638341.412117
purva,Key.backspace,down,1761638341.5916517
purva,Key.backspace,up,1761638341.709433
purva,Key.backspace,down,1761638341.771599
purva,Key.backspace,up,1761638341.9071507
purva,y,down,1761638342.3920975
purva,y,up,1761638342.5553577
purva,e,down,1761638342.5584786
purva,e,up,1761638342.7138796
purva,Key.space,down,1761638342.7160094
purva,Key.space,up,1761638342.8140628
purva,p,down,1761638343.0954728
purva,p,up,1761638343.1869483
purva,l,down,1761638343.3373952
purva,l,up,1761638343.4856803
purva,y,down,1761638343.698428
purva,a,down,1761638343.7584376
purva,y,up,1761638343.7965167
purva,a,up,1761638343.8872986
purva,Key.backspace,down,1761638344.4983501
purva,Key.backspace,up,1761638344.6635222
purva,Key.backspace,down,1761638344.7466733
purva,Key.backspace,up,1761638344.8780835
purva,a,down,1761638344.8811378
purva,a,up,1761638344.9859111
purva,y,down,1761638345.0674317
purva,y,up,1761638345.138371
purva,Key.space,down,1761638345.277077
purva,Key.space,up,1761638345.3518784
purva,n,down,1761638345.5789857
purva,e,down,1761638345.720301
purva,e,up,1761638345.7755268
purva,n,up,1761638345.7865744
purva,v,down,1761638345.890775
purva,v,up,1761638345.9849925
purva,e,down,1761638346.062133
purva,e,up,1761638346.2113006
purva,r,down,1761638346.2161856
purva,r,up,1761638346.3296387
purva,Key.space,down,1761638346.361002
purva,Key.space,up,1761638346.4311676
purva,c,down,1761638346.6200979
purva,c,up,1761638346.7510958
purva,h,down,1761638346.763101
purva,h,up,1761638346.884295
purva,i,down,1761638347.002403
purva,i,up,1761638347.1038945
purva,l,down,1761638347.2345955
purva,d,down,1761638347.3777814
purva,l,up,1761638347.4369698
purva,d,up,1761638347.480044
purva,Key.space,down,1761638347.5360432
purva,Key.space,up,1761638347.6168106
purva,y,down,1761638347.9936798
purva,e,down,1761638348.1083343
purva,y,up,1761638348.1438441
purva,e,up,1761638348.1788526
purva,a,down,1761638348.281452
purva,a,up,1761638348.4164846
purva,r,down,1761638348.4265134
purva,r,up,1761638348.5391877
purva,Key.space,down,1761638348.6046755
purva,Key.space,up,1761638348.6725993
purva,w,down,1761638348.912438
purva,w,up,1761638349.0343583
purva,h,down,1761638349.0855973
purva,h,up,1761638349.1916857
purva,i,down,1761638349.2991982
purva,i,up,1761638349.412417
purva,l,down,1761638349.5414484
purva,e,down,1761638349.6635365
purva,l,up,1761638349.716452
purva,e,up,1761638349.8115554
purva,Key.space,down,1761638349.8154652
purva,Key.space,up,1761638349.9132574
purva,o,down,1761638350.2530928
purva,o,up,1761638350.3795402
purva,n,down,1761638350.469
purva,e,down,1761638350.5897017
purva,n,up,1761638350.6491277
purva,e,up,1761638350.7419171
purva,Key.space,down,1761638350.752978
purva,Key.space,up,1761638350.8420358
purva,a,down,1761638351.057519
purva,a,up,1761638351.2013628
purva,n,down,1761638351.3085325
purva,y,down,1761638351.4199553
purva,n,up,1761638351.4859097
purva,y,up,1761638351.5080228
purva,Key.space,down,1761638351.6037679
purva,Key.space,up,1761638351.6719074
purva,b,down,1761638351.989268
purva,b,up,1761638352.0523422
purva,a,down,1761638352.1780152
purva,a,up,1761638352.2881439
purva,c,down,1761638352.346368
purva,c,up,1761638352.4053903
purva,k,down,1761638352.4683304
purva,Key.space,down,1761638352.599928
purva,k,up,1761638352.6200485
purva,Key.space,up,1761638352.6737142
purva,h,down,1761638353.144656
purva,h,up,1761638353.2113721
purva,o,down,1761638353.3210971
purva,o,up,1761638353.4053714
purva,l,down,1761638353.512102
purva,d,down,1761638353.6287632
purva,l,up,1761638353.6996582
purva,d,up,1761638353.7317605
purva,Key.space,down,1761638353.8337445
purva,Key.space,up,1761638353.9247186
purva,Key.alt_l,down,1761638355.3737388
purva,Key.tab,down,1761638355.5121927
purva,Key.tab,up,1761638355.6721928
purva,Key.alt_l,up,1761638355.6851943
purva,Key.esc,down,1761638362.0746315
purva,Key.esc,up,1761638362.2264867
purva,c,down,1761638376.6796708
purva,c,up,1761638376.769673
purva,h,down,1761638376.8656776
purva,h,up,1761638376.9956741
purva,i,down,1761638377.0926676
purva,i,up,1761638377.201672
purva,l,down,1761638377.3597798
purva,l,up,1761638377.5288055
purva,d,down,1761638377.8157296
purva,d,up,1761638377.8901484
purva,Key.space,down,1761638378.0064123
purva,Key.space,up,1761638378.104637
purva,l,down,1761638378.2640283
purva,a,down,1761638378.3573954
purva,a,up,1761638378.4625738
purva,l,up,1761638378.4805562
purva,t,down,1761638378.5364416
purva,t,up,1761638378.6210282
purva,e,down,1761638378.7234566
purva,e,up,1761638378.868864
purva,Key.space,down,1761638378.879256
purva,Key.space,up,1761638378.9815385
purva,m,down,1761638379.0706036
purva,m,up,1761638379.1831071
purva,Key.backspace,down,1761638379.3411512
purva,Key.backspace,up,1761638379.5050776
purva,n,down,1761638379.6189616
purva,a,down,1761638379.692543
purva,n,up,1761638379.7766824
purva,a,up,1761638379.8035567
purva,t,down,1761638379.8572376
purva,t,up,1761638379.9212914
purva,i,down,1761638380.349913
purva,u,down,1761638380.3528118
purva,u,up,1761638380.37597
purva,i,up,1761638380.3948488
purva,o,down,1761638380.4583588
purva,o,up,1761638380.60988
purva,n,down,1761638380.6868553
purva,Key.space,down,1761638380.792779
purva,n,up,1761638380.8440819
purva,Key.space,up,1761638380.8749619
purva,f,down,1761638380.9313843
purva,f,up,1761638381.0244882
purva,o,down,1761638381.0265162
purva,o,up,1761638381.1422923
purva,m,down,1761638381.1900864
purva,m,up,1761638381.3753147
purva,Key.space,down,1761638381.3888605
purva,Key.space,up,1761638381.4438636
purva,n,down,1761638381.986443
purva,e,down,1761638382.1114073
purva,n,up,1761638382.1313536
purva,e,up,1761638382.1841993
purva,e,down,1761638382.2739565
purva,e,up,1761638382.3589606
purva,d,down,1761638382.5249722
purva,d,up,1761638382.5557914
purva,Key.space,down,1761638382.5647843
purva,Key.space,up,1761638382.6624064
purva,s,down,1761638382.8674777
purva,s,up,1761638382.95039
purva,i,down,1761638383.0145636
purva,i,up,1761638383.1616309
purva,n,down,1761638383.2290757
purva,c,down,1761638383.3698163
purva,n,up,1761638383.38802
purva,c,up,1761638383.4590132
purva,e,down,1761638383.521945
purva,e,up,1761638383.6582308
purva,Key.space,down,1761638383.6862304
purva,Key.space,up,1761638383.7432733
purva,m,down,1761638383.959507
purva,m,up,1761638384.0989075
purva,u,down,1761638384.2073827
purva,s,down,1761638384.2681959
purva,u,up,1761638384.3664725
purva,s,up,1761638384.4279926
purva,t,down,1761638384.4323785
purva,t,up,1761638384.5542026
purva,Key.space,down,1761638384.602792
purva,Key.space,up,1761638384.683277
purva,w,down,1761638384.936573
purva,w,up,1761638385.0441923
purva,h,down,1761638385.050177
purva,h,up,1761638385.1559813
purva,i,down,1761638385.2370827
purva,i,up,1761638385.3458538
purva,l,down,1761638385.4611342
purva,e,down,1761638385.5541975
purva,l,up,1761638385.647382
purva,e,up,1761638385.7143826
purva,Key.space,down,1761638385.734167
purva,Key.space,up,1761638385.867292
purva,h,down,1761638385.912522
purva,a,down,1761638386.0413857
purva,h,up,1761638386.074485
purva,a,up,1761638386.144989
purva,v,down,1761638386.2443538
purva,v,up,1761638386.3243334
purva,e,down,1761638386.4050834
purva,e,up,1761638386.5570667
purva,Key.space,down,1761638386.573578
purva,Key.space,up,1761638386.6517825
purva,o,down,1761638386.8356369
purva,o,up,1761638386.9621453
purva,l,down,1761638387.041808
purva,d,down,1761638387.2077265
purva,l,up,1761638387.2711656
purva,d,up,1761638387.3365364
purva,Key.space,down,1761638387.3809326
purva,Key.space,up,1761638387.5180979
purva,c,down,1761638387.8093545
purva,c,up,1761638387.8992996
purva,o,down,1761638387.996262
purva,o,up,1761638388.08426
purva,u,down,1761638388.173833
purva,u,up,1761638388.2766829
purva,l,down,1761638388.402693
purva,d,down,1761638388.5570247
purva,l,up,1761638388.5984778
purva,d,up,1761638388.67391
purva,Key.space,down,1761638388.7398634
purva,Key.space,up,1761638388.8190377
purva,p,down,1761638389.051637
purva,p,up,1761638389.2279997
purva,l,down,1761638389.2409828
purva,a,down,1761638389.3778815
purva,l,up,1761638389.4373171
purva,a,up,1761638389.4823112
purva,c,down,1761638389.550132
purva,c,up,1761638389.6642258
purva,e,down,1761638389.7255504
purva,e,up,1761638389.8302872
purva,Key.space,down,1761638389.9252427
purva,Key.space,up,1761638390.009377
purva,o,down,1761638390.373093
purva,r,down,1761638390.510758
purva,o,up,1761638390.553572
purva,r,up,1761638390.6116734
purva,Key.space,down,1761638390.6306078
purva,Key.space,up,1761638390.6926227
purva,h,down,1761638390.7749517
purva,h,up,1761638390.8927455
purva,i,down,1761638390.946752
purva,g,down,1761638391.089384
purva,g,up,1761638391.114281
purva,i,up,1761638391.1172729
purva,h,down,1761638391.2379878
purva,h,up,1761638391.3150852
purva,Key.space,down,1761638391.3170376
purva,Key.space,up,1761638391.4005117
purva,s,down,1761638391.5034757
purva,s,up,1761638391.6210775
purva,y,down,1761638391.7101882
purva,y,up,1761638391.7538397
purva,s,down,1761638391.9848123
purva,s,up,1761638392.051824
purva,t,down,1761638392.1168258
purva,t,up,1761638392.1828032
purva,e,down,1761638392.2526398
purva,e,up,1761638392.3941183
purva,m,down,1761638392.394653
purva,Key.space,down,1761638392.483631
purva,m,up,1761638392.5476332
purva,Key.space,up,1761638392.5735154
purva,e,down,1761638392.6839435
purva,e,up,1761638392.7707112
purva,a,down,1761638392.9129848
purva,a,up,1761638393.0516944
purva,r,down,1761638393.4254847
purva,r,up,1761638393.5264058
purva,l,down,1761638393.6430063
purva,y,down,1761638393.7444048
purva,y,up,1761638393.8264318
purva,l,up,1761638393.8319418
purva,Key.space,down,1761638393.8958676
purva,Key.space,up,1761638393.992587
purva,o,down,1761638394.3241298
purva,o,up,1761638394.486837
purva,u,down,1761638394.590988
purva,t,down,1761638394.7238662
purva,u,up,1761638394.763537
purva,t,up,1761638394.8470855
purva,Key.space,down,1761638394.8935664
purva,Key.space,up,1761638394.9831214
purva,a,down,1761638395.2437334
purva,n,down,1761638395.356085
purva,a,up,1761638395.3765109
purva,d,down,1761638395.4734137
purva,n,up,1761638395.5273988
purva,d,up,1761638395.5872798
purva,Key.space,down,1761638395.6341767
purva,Key.space,up,1761638395.7282696
purva,p,down,1761638396.003414
purva,p,up,1761638396.1458235
purva,l,down,1761638396.1704123
purva,a,down,1761638396.2603142
purva,a,up,1761638396.354051
purva,l,up,1761638396.3600624
purva,c,down,1761638396.3978307
purva,c,up,1761638396.521215
purva,e,down,1761638396.578687
purva,e,up,1761638396.7478235
purva,Key.space,down,1761638396.770921
purva,Key.space,up,1761638396.8684282
purva,w,down,1761638397.155462
purva,w,up,1761638397.2262733
purva,a,down,1761638397.3274608
purva,a,up,1761638397.4175506
purva,n,down,1761638397.5555003
purva,n,up,1761638397.7074587
purva,t,down,1761638397.7111604
purva,t,up,1761638397.8179703
purva,Key.space,down,1761638397.8786502
purva,Key.space,up,1761638397.9738927
purva,p,down,1761638398.2179894
purva,p,up,1761638398.368427
purva,r,down,1761638398.3701692
purva,r,up,1761638398.473732
purva,e,down,1761638398.4753997
purva,e,up,1761638398.5354722
purva,s,down,1761638398.6669505
purva,e,down,1761638398.7837005
purva,s,up,1761638398.8116941
purva,e,up,1761638398.859697
purva,n,down,1761638398.9049017
purva,n,up,1761638399.0722518
purva,t,down,1761638399.5935771
purva,t,up,1761638399.723924
purva,Key.space,down,1761638399.7574697
purva,Key.space,up,1761638399.834016
purva,d,down,1761638399.942642
purva,d,up,1761638400.0354264
purva,Key.backspace,down,1761638400.4795513
purva,f,down,1761638400.5961494
purva,Key.backspace,up,1761638400.6139252
purva,f,up,1761638400.6866412
purva,e,down,1761638400.7377021
purva,e,up,1761638400.80801
purva,e,down,1761638400.9220092
purva,e,up,1761638400.9722261
purva,Key.space,down,1761638401.3951745
purva,Key.space,up,1761638401.442387
purva,Key.backspace,down,1761638401.7463934
purva,Key.backspace,up,1761638401.8850656
purva,l,down,1761638402.0037692
purva,l,up,1761638402.1911063
purva,Key.space,down,1761638402.196791
purva,Key.space,up,1761638402.2641866
purva,o,down,1761638402.606423
purva,o,up,1761638402.7300193
purva,p,down,1761638402.783705
purva,e,down,1761638402.8965116
purva,p,up,1761638402.940667
purva,e,up,1761638402.9843445
purva,n,down,1761638403.094132
purva,n,up,1761638403.2800016
purva,Key.space,down,1761638403.2961197
purva,Key.space,up,1761638403.3799808
purva,w,down,1761638403.507789
purva,w,up,1761638403.629072
purva,h,down,1761638403.6320727
purva,h,up,1761638403.7713559
purva,e,down,1761638403.7930033
purva,e,up,1761638403.8653393
purva,n,down,1761638404.0936074
purva,n,up,1761638404.2540073
purva,Key.space,down,1761638404.3208463
purva,Key.space,up,1761638404.392268
purva,w,down,1761638404.5744727
purva,w,up,1761638404.7265627
purva,o,down,1761638404.7808099
purva,o,up,1761638404.9108288
purva,u,down,1761638404.9959228
purva,u,up,1761638405.107694
purva,l,down,1761638405.2629695
purva,d,down,1761638405.3482695
purva,l,up,1761638405.461652
purva,d,up,1761638405.4962568
purva,Key.space,down,1761638405.5375614
purva,Key.space,up,1761638405.6252604
purva,t,down,1761638405.7077434
purva,t,up,1761638405.7881088
purva,h,down,1761638405.7910535
purva,h,up,1761638405.8990858
purva,a,down,1761638405.9318693
purva,a,up,1761638405.9901397
purva,n,down,1761638406.0061579
purva,n,up,1761638406.168778
purva,Key.space,down,1761638406.2287152
purva,Key.space,up,1761638406.3069155
purva,t,down,1761638406.4428694
purva,t,up,1761638406.5083761
purva,a,down,1761638406.6314309
purva,k,down,1761638406.73243
purva,a,up,1761638406.7581978
purva,e,down,1761638406.8762033
purva,k,up,1761638406.9202054
purva,e,up,1761638407.020739
purva,Key.space,down,1761638407.0947363
purva,Key.space,up,1761638407.1557407
purva,Key.alt_l,down,1761638407.742225
purva,Key.tab,down,1761638407.997075
purva,Key.tab,up,1761638408.1580691
purva,Key.alt_l,up,1761638408.1640701
purva,Key.esc,down,1761638409.64841
purva,Key.esc,up,1761638409.8187997
purva,p,down,1761638428.474827
purva,p,up,1761638428.637827
purva,l,down,1761638428.6408284
purva,a,down,1761638428.7898288
purva,l,up,1761638428.8437164
purva,a,up,1761638428.9081664
purva,c,down,1761638428.9481673
purva,c,up,1761638429.0791705
purva,e,down,1761638429.1451693
purva,e,up,1761638429.3011794
purva,Key.space,down,1761638429.30319
purva,Key.space,up,1761638429.4001653
purva,w,down,1761638429.4331806
purva,w,up,1761638429.5691812
purva,r,down,1761638429.837565
purva,r,up,1761638429.9424877
purva,i,down,1761638429.9945433
purva,t,down,1761638430.0970488
purva,t,up,1761638430.1510422
purva,i,up,1761638430.1721172
purva,e,down,1761638430.2659154
purva,e,up,1761638430.4184098
purva,Key.space,down,1761638430.4209342
purva,Key.space,up,1761638430.4849179
purva,o,down,1761638430.5061643
purva,o,up,1761638430.654043
purva,n,down,1761638430.716846
purva,e,down,1761638430.8085084
purva,n,up,1761638430.903645
purva,e,up,1761638430.943647
purva,Key.space,down,1761638430.958651
purva,Key.space,up,1761638431.0446453
purva,s,down,1761638431.2178712
purva,s,up,1761638431.3359573
purva,t,down,1761638431.4402843
purva,t,up,1761638431.526471
purva,a,down,1761638431.6176994
purva,n,down,1761638431.717386
purva,a,up,1761638431.7408931
purva,s,down,1761638431.8094208
purva,n,up,1761638431.8977404
purva,s,up,1761638431.9146762
purva,Key.space,down,1761638432.1756914
purva,Key.space,up,1761638432.2474842
purva,h,down,1761638432.5941339
purva,h,up,1761638432.6916597
purva,o,down,1761638432.7678735
purva,o,up,1761638432.937513
purva,u,down,1761638432.9847882
purva,s,down,1761638433.120859
purva,u,up,1761638433.166864
purva,s,up,1761638433.244411
purva,e,down,1761638433.2494154
purva,e,up,1761638433.3717513
purva,Key.space,down,1761638433.404261
purva,Key.space,up,1761638433.4462595
purva,t,down,1761638433.498593
purva,t,up,1761638433.5735524
purva,h,down,1761638433.6060524
purva,h,up,1761638433.7342908
purva,i,down,1761638433.7885425
purva,i,up,1761638433.939355
purva,s,down,1761638434.237719
purva,s,up,1761638434.3589463
purva,Key.space,down,1761638434.4566727
purva,Key.space,up,1761638434.5525997
purva,w,down,1761638434.769984
purva,w,up,1761638434.8892798
purva,i,down,1761638435.3552039
purva,i,up,1761638435.4676158
purva,o,down,1761638435.596338
purva,o,up,1761638435.765049
purva,t,down,1761638435.7943246
purva,t,up,1761638435.8584738
purva,h,down,1761638435.9113462
purva,h,up,1761638436.0387635
purva,t,down,1761638436.420705
purva,t,up,1761638436.4921737
purva,Key.space,down,1761638436.6560907
purva,Key.space,up,1761638436.7286754
purva,g,down,1761638437.0118532
purva,g,up,1761638437.0707443
purva,o,down,1761638437.1630435
purva,o,up,1761638437.2671466
purva,o,down,1761638437.3423007
purva,d,down,1761638437.470541
purva,o,up,1761638437.494207
purva,d,up,1761638437.5984776
purva,Key.space,down,1761638437.638423
purva,Key.space,up,1761638437.7418213
purva,f,down,1761638437.894755
purva,f,up,1761638438.020149
purva,r,down,1761638438.1256135
purva,r,up,1761638438.2000804
purva,o,down,1761638438.2234206
purva,o,up,1761638438.361424
purva,m,down,1761638438.4186409
purva,Key.space,down,1761638438.5431235
purva,m,up,1761638438.5882998
purva,Key.space,up,1761638438.6148212
purva,t,down,1761638438.6705139
purva,t,up,1761638438.7459574
purva,h,down,1761638438.7692728
purva,e,down,1761638438.877296
purva,h,up,1761638438.9186518
purva,e,up,1761638439.0049138
purva,r,down,1761638439.006915
purva,r,up,1761638439.1276114
purva,e,down,1761638439.129664
purva,e,up,1761638439.2493615
purva,Key.space,down,1761638439.2503557
purva,Key.space,up,1761638439.308497
purva,p,down,1761638439.4823723
purva,r,down,1761638439.6351538
purva,p,up,1761638439.6650515
purva,r,up,1761638439.7380984
purva,o,down,1761638439.8016868
purva,o,up,1761638439.9830933
purva,g,down,1761638439.9843771
purva,g,up,1761638440.0536659
purva,r,down,1761638440.1454422
purva,r,up,1761638440.2153926
purva,a,down,1761638440.3308628
purva,a,up,1761638440.4706101
purva,m,down,1761638440.4724066
purva,m,up,1761638440.6411598
purva,Key.space,down,1761638440.6430857
purva,Key.space,up,1761638440.7100322
purva,a,down,1761638441.1579936
purva,a,up,1761638441.2641537
purva,b,down,1761638441.3858316
purva,b,up,1761638441.4412267
purva,o,down,1761638441.497656
purva,o,up,1761638441.634101
purva,u,down,1761638441.753865
purva,u,up,1761638441.9064198
purva,t,down,1761638442.3968797
purva,t,up,1761638442.4854755
purva,Key.space,down,1761638442.5893857
purva,Key.space,up,1761638442.699024
purva,t,down,1761638443.0121202
purva,t,up,1761638443.080185
purva,h,down,1761638443.1279955
purva,h,up,1761638443.2616098
purva,i,down,1761638443.3020144
purva,s,down,1761638443.4131012
purva,i,up,1761638443.4930596
purva,s,up,1761638443.5606427
purva,Key.space,down,1761638443.6058147
purva,Key.space,up,1761638443.6733103
purva,a,down,1761638443.9642024
purva,a,up,1761638444.1078122
purva,n,down,1761638444.1109004
purva,n,up,1761638444.2916908
purva,y,down,1761638444.3108473
purva,y,up,1761638444.3828514
purva,Key.space,down,1761638444.5258236
purva,Key.space,up,1761638444.611434
purva,g,down,1761638444.9721894
purva,g,up,1761638445.031774
purva,o,down,1761638445.1242497
purva,o,up,1761638445.2916312
purva,v,down,1761638445.2927449
purva,v,up,1761638445.353606
purva,e,down,1761638445.4601512
purva,e,up,1761638445.6036654
purva,r,down,1761638445.604897
purva,r,up,1761638445.6636736
purva,n,down,1761638445.739864
purva,Key.space,down,1761638445.880451
purva,n,up,1761638445.9057055
purva,Key.space,up,1761638445.9544358
purva,h,down,1761638446.2550006
purva,h,up,1761638446.3632932
purva,o,down,1761638446.4567556
purva,w,down,1761638446.6086392
purva,o,up,1761638446.650474
purva,w,up,1761638446.7090263
purva,Key.space,down,1761638446.7437892
purva,Key.space,up,1761638446.8443522
purva,t,down,1761638446.9336789
purva,t,up,1761638447.0057583
purva,o,down,1761638447.064518
purva,Key.space,down,1761638447.191954
purva,o,up,1761638447.230845
purva,Key.space,up,1761638447.255325
purva,w,down,1761638448.5486634
purva,w,up,1761638448.6579986
purva,o,down,1761638448.6613355
purva,r,down,1761638448.7807653
purva,o,up,1761638448.7968447
purva,r,up,1761638448.8448548
purva,k,down,1761638448.9230707
purva,Key.space,down,1761638449.0930605
purva,k,up,1761638449.11484
purva,Key.space,up,1761638449.1746235
purva,o,down,1761638449.4115815
purva,o,up,1761638449.566544
purva,r,down,1761638449.6103637
purva,r,up,1761638449.6725674
purva,d,down,1761638449.8193552
purva,d,up,1761638449.908219
purva,e,down,1761638449.998074
purva,e,up,1761638450.2157404
purva,r,down,1761638450.2175734
purva,r,up,1761638450.3041961
purva,Key.space,down,1761638450.4504316
purva,Key.space,up,1761638450.5263107
purva,n,down,1761638450.6349404
purva,e,down,1761638450.7437482
purva,e,up,1761638450.7999256
purva,n,up,1761638450.8175511
purva,v,down,1761638450.950379
purva,v,up,1761638451.0292118
purva,e,down,1761638451.1159356
purva,e,up,1761638451.2503164
purva,r,down,1761638451.2523255
purva,r,up,1761638451.344359
purva,Key.space,down,1761638451.8508818
purva,Key.space,up,1761638451.9231074
purva,s,down,1761638452.1141899
purva,s,up,1761638452.2488072
purva,e,down,1761638452.272256
purva,e,up,1761638452.343503
purva,t,down,1761638452.4840357
purva,t,up,1761638452.5793664
purva,Key.space,down,1761638452.697561
purva,Key.space,up,1761638452.7606316
purva,o,down,1761638452.9854512
purva,o,up,1761638453.1617668
purva,t,down,1761638453.1710503
purva,t,up,1761638453.2457654
purva,h,down,1761638453.2722554
purva,e,down,1761638453.3750222
purva,h,up,1761638453.4599683
purva,e,up,1761638453.5006258
purva,r,down,1761638453.502809
purva,r,up,1761638453.6078682
purva,Key.space,down,1761638453.6436706
purva,Key.space,up,1761638453.7166898
purva,b,down,1761638454.0013044
purva,b,up,1761638454.076781
purva,e,down,1761638454.190779
purva,e,up,1761638454.265283
purva,f,down,1761638454.3706365
purva,f,up,1761638454.4466412
purva,o,down,1761638454.487712
purva,r,down,1761638454.5696445
purva,r,up,1761638454.6427608
purva,o,up,1761638454.6677015
purva,e,down,1761638454.7023857
purva,e,up,1761638454.8333654
purva,Key.space,down,1761638454.8601418
purva,Key.space,up,1761638454.928284
purva,k,down,1761638455.9461367
