user_id,key,event_type,timestamp
chetan,r,down,1754122749.7785144
chetan,Key.space,down,1754122749.8757706
chetan,r,up,1754122749.9467087
chetan,Key.space,up,1754122749.982713
chetan,d,down,1754122750.2797928
chetan,d,up,1754122750.45036
chetan,o,down,1754122750.455196
chetan,o,up,1754122750.5746186
chetan,Key.space,down,1754122750.6290777
chetan,Key.space,up,1754122750.746366
chetan,o,down,1754122751.2990685
chetan,v,down,1754122751.4467404
chetan,o,up,1754122751.4467404
chetan,v,up,1754122751.57371
chetan,e,down,1754122751.6678677
chetan,r,down,1754122751.7615297
chetan,e,up,1754122751.8455455
chetan,Key.space,down,1754122751.8583248
chetan,r,up,1754122751.926146
chetan,Key.space,up,1754122751.9855058
chetan,c,down,1754122752.2796876
chetan,o,down,1754122752.3890107
chetan,c,up,1754122752.449679
chetan,m,down,1754122752.5151505
chetan,o,up,1754122752.5436027
chetan,e,down,1754122752.6209438
chetan,m,up,1754122752.6607347
chetan,Key.space,down,1754122752.7589998
chetan,e,up,1754122752.802471
chetan,Key.space,up,1754122752.8632882
chetan,c,down,1754122753.0551746
chetan,c,up,1754122753.2444408
chetan,o,down,1754122753.2457337
chetan,o,up,1754122753.3747702
chetan,u,down,1754122753.4756393
chetan,u,up,1754122753.6031902
chetan,l,down,1754122753.6429057
chetan,d,down,1754122753.827969
chetan,l,up,1754122753.8325336
chetan,Key.space,down,1754122753.9425836
chetan,d,up,1754122753.9746408
chetan,Key.space,up,1754122754.046652
chetan,t,down,1754122754.5527728
chetan,h,down,1754122754.6991963
chetan,t,up,1754122754.833895
chetan,h,up,1754122754.8423803
chetan,r,down,1754122754.965714
chetan,r,up,1754122755.1463714
chetan,o,down,1754122755.1463714
chetan,o,up,1754122755.2572067
chetan,u,down,1754122755.369333
chetan,u,up,1754122755.5058608
chetan,g,down,1754122756.456758
chetan,h,down,1754122756.5501757
chetan,g,up,1754122756.609617
chetan,h,up,1754122756.7054446
chetan,Key.space,down,1754122756.7655835
chetan,Key.space,up,1754122756.8637223
chetan,s,down,1754122757.1940577
chetan,s,up,1754122757.3869774
chetan,y,down,1754122757.4079926
chetan,a,down,1754122757.548939
chetan,y,up,1754122757.5570464
chetan,y,down,1754122757.642275
chetan,a,up,1754122757.717354
chetan,y,up,1754122757.725646
chetan,t,down,1754122757.8123777
chetan,e,down,1754122757.9197311
chetan,t,up,1754122757.9264758
chetan,e,up,1754122758.0586584
chetan,m,down,1754122758.1922293
chetan,m,up,1754122758.319956
chetan,Key.space,down,1754122758.4383435
chetan,Key.space,up,1754122758.5283902
chetan,n,down,1754122758.7543962
chetan,n,up,1754122758.8924851
chetan,e,down,1754122758.911661
chetan,w,down,1754122758.9627793
chetan,Key.space,down,1754122759.091875
chetan,e,up,1754122759.1423545
chetan,w,up,1754122759.17193
chetan,Key.space,up,1754122759.2393646
chetan,h,down,1754122759.8185515
chetan,o,down,1754122759.9294026
chetan,h,up,1754122759.9493818
chetan,o,up,1754122760.1073308
chetan,e,down,1754122761.1278796
chetan,e,up,1754122761.279695
chetan,Key.space,down,1754122761.3413923
chetan,Key.space,up,1754122761.485955
chetan,m,down,1754122762.4633887
chetan,i,down,1754122762.613459
chetan,m,up,1754122762.6491458
chetan,i,up,1754122762.757334
chetan,g,down,1754122763.025703
chetan,h,down,1754122763.1361558
chetan,g,up,1754122763.1606772
chetan,t,down,1754122763.2590005
chetan,h,up,1754122763.2724614
chetan,t,up,1754122763.4594028
chetan,Key.space,down,1754122763.4910614
chetan,Key.space,up,1754122763.621137
chetan,s,down,1754122763.7807355
chetan,a,down,1754122763.9140534
chetan,s,up,1754122763.9993184
chetan,a,up,1754122764.1108758
chetan,Key.alt_l,down,1754122774.4467714
chetan,Key.tab,down,1754122774.5884764
chetan,Key.tab,up,1754122774.718233
chetan,Key.alt_l,up,1754122774.718233
chetan,Key.esc,down,1754122778.5255845
chetan,Key.esc,up,1754122778.7135773
chetan,g,down,1754122865.4437213
chetan,e,down,1754122865.6385832
chetan,g,up,1754122865.6385832
chetan,t,down,1754122865.7920475
chetan,e,up,1754122865.8566196
chetan,Key.space,down,1754122866.0056643
chetan,t,up,1754122866.0139754
chetan,Key.space,up,1754122866.145611
chetan,t,down,1754122866.4149907
chetan,h,down,1754122866.5456603
chetan,e,down,1754122866.7178757
chetan,h,up,1754122866.7262547
chetan,t,up,1754122866.7450576
chetan,e,up,1754122866.9174862
chetan,n,down,1754122866.9272308
chetan,Key.space,down,1754122867.074371
chetan,n,up,1754122867.1009684
chetan,Key.space,up,1754122867.240274
chetan,p,down,1754122867.6548054
chetan,o,down,1754122867.8162482
chetan,o,up,1754122867.9091263
chetan,i,down,1754122867.9974387
chetan,p,up,1754122868.0594087
chetan,n,down,1754122868.1793873
chetan,i,up,1754122868.244252
chetan,t,down,1754122868.2522676
chetan,n,up,1754122868.305017
chetan,Key.space,down,1754122868.424093
chetan,t,up,1754122868.4281523
chetan,Key.space,up,1754122868.5454924
chetan,w,down,1754122868.9595375
chetan,w,up,1754122869.1487641
chetan,i,down,1754122869.2987714
chetan,i,up,1754122869.4984298
chetan,t,down,1754122870.38065
chetan,t,up,1754122870.5579998
chetan,h,down,1754122870.6824315
chetan,o,down,1754122870.8388693
chetan,h,up,1754122870.8615558
chetan,o,up,1754122870.9434733
chetan,u,down,1754122871.055699
chetan,t,down,1754122871.2062323
chetan,u,up,1754122871.2276046
chetan,Key.space,down,1754122871.3558404
chetan,t,up,1754122871.3964305
chetan,Key.space,up,1754122871.4778373
chetan,c,down,1754122871.7812138
chetan,o,down,1754122871.9479363
chetan,c,up,1754122871.992659
chetan,o,up,1754122872.061604
chetan,u,down,1754122872.2169847
chetan,u,up,1754122872.3666418
chetan,r,down,1754122872.407183
chetan,r,up,1754122872.5281634
chetan,s,down,1754122873.0361767
chetan,e,down,1754122873.184761
chetan,s,up,1754122873.2539518
chetan,Key.space,down,1754122873.2924001
chetan,e,up,1754122873.3277705
chetan,Key.space,up,1754122873.401477
chetan,u,down,1754122873.997546
chetan,p,down,1754122874.057397
chetan,u,up,1754122874.1336136
chetan,Key.space,down,1754122874.2768438
chetan,p,up,1754122874.2768438
chetan,Key.space,up,1754122874.4583485
chetan,p,down,1754122874.6085813
chetan,p,up,1754122874.7736735
chetan,r,down,1754122874.8022847
chetan,r,up,1754122874.9419851
chetan,o,down,1754122874.9609435
chetan,o,up,1754122875.0962818
chetan,g,down,1754122875.1786783
chetan,r,down,1754122875.3198428
chetan,g,up,1754122875.363926
chetan,a,down,1754122875.5212004
chetan,r,up,1754122875.5260968
chetan,m,down,1754122875.6321523
chetan,a,up,1754122875.699278
chetan,m,up,1754122875.7487082
chetan,Key.space,down,1754122875.84166
chetan,Key.space,up,1754122875.9896197
chetan,t,down,1754122876.0582063
chetan,h,down,1754122876.1428106
chetan,t,up,1754122876.2519617
chetan,h,up,1754122876.3058424
chetan,i,down,1754122876.3094532
chetan,n,down,1754122876.4555507
chetan,i,up,1754122876.5083888
chetan,g,down,1754122876.5936122
chetan,n,up,1754122876.6019554
chetan,Key.space,down,1754122876.7188568
chetan,g,up,1754122876.768136
chetan,Key.space,up,1754122876.8278158
chetan,n,down,1754122877.1756415
chetan,o,down,1754122877.314831
chetan,n,up,1754122877.3621423
chetan,o,up,1754122877.446722
chetan,Key.space,down,1754122877.5289261
chetan,Key.space,up,1754122877.65761
chetan,d,down,1754122877.7418444
chetan,d,up,1754122877.934393
chetan,o,down,1754122877.934393
chetan,o,up,1754122878.0782533
chetan,Key.space,down,1754122878.1060522
chetan,Key.space,up,1754122878.26175
chetan,k,down,1754122878.8723853
chetan,k,up,1754122879.0576737
chetan,e,down,1754122879.0885816
chetan,e,up,1754122879.2346168
chetan,p,down,1754122879.2587874
chetan,p,up,1754122879.3265605
chetan,p,down,1754122879.4063718
chetan,p,up,1754122879.475827
chetan,Key.space,down,1754122879.611036
chetan,Key.space,up,1754122879.7513635
chetan,n,down,1754122880.048194
chetan,n,up,1754122880.149815
chetan,e,down,1754122880.3804865
chetan,e,up,1754122880.4758756
chetan,e,down,1754122880.5489492
chetan,e,up,1754122880.6653347
chetan,d,down,1754122880.705535
chetan,Key.space,down,1754122880.8364358
chetan,d,up,1754122880.8749871
chetan,Key.space,up,1754122880.9266288
chetan,o,down,1754122881.0748584
chetan,o,up,1754122881.2481709
chetan,f,down,1754122881.2940445
chetan,f,up,1754122881.393892
chetan,f,down,1754122881.4645636
chetan,f,up,1754122881.571654
chetan,Key.space,down,1754122881.6119556
chetan,Key.space,up,1754122881.7206898
chetan,i,down,1754122882.0591488
chetan,t,down,1754122882.182642
chetan,i,up,1754122882.189186
chetan,Key.space,down,1754122882.3055463
chetan,t,up,1754122882.3342006
chetan,Key.space,up,1754122882.4375882
chetan,r,down,1754122882.6430578
chetan,r,up,1754122882.8043835
chetan,i,down,1754122883.097836
chetan,i,up,1754122883.21076
chetan,g,down,1754122883.4270372
chetan,h,down,1754122883.5467443
chetan,g,up,1754122883.6002638
chetan,t,down,1754122883.6714914
chetan,h,up,1754122883.696059
chetan,Key.space,down,1754122883.8259346
chetan,t,up,1754122883.8326395
chetan,Key.space,up,1754122883.9880452
chetan,t,down,1754122884.1933103
chetan,h,down,1754122884.3227181
chetan,t,up,1754122884.460934
chetan,h,up,1754122884.4664655
chetan,a,down,1754122884.495412
chetan,t,down,1754122884.6726632
chetan,a,up,1754122884.7688303
chetan,Key.space,down,1754122884.8084075
chetan,t,up,1754122884.8281188
chetan,Key.space,up,1754122884.9214835
chetan,s,down,1754122885.0400739
chetan,s,up,1754122885.1719413
chetan,e,down,1754122885.2522292
chetan,e,up,1754122885.3237705
chetan,e,down,1754122885.3982317
chetan,e,up,1754122885.529617
chetan,m,down,1754122886.0623555
chetan,m,up,1754122886.140403
chetan,Key.space,down,1754122886.2399635
chetan,Key.space,up,1754122886.3318443
chetan,a,down,1754122886.378623
chetan,n,down,1754122886.502549
chetan,a,up,1754122886.603473
chetan,o,down,1754122886.6072068
chetan,n,up,1754122886.634872
chetan,o,up,1754122886.7472484
chetan,t,down,1754122886.8479917
chetan,h,down,1754122886.997095
chetan,t,up,1754122887.1016157
chetan,h,up,1754122887.1423147
chetan,e,down,1754122887.1700773
chetan,r,down,1754122887.2587283
chetan,e,up,1754122887.3477428
chetan,Key.space,down,1754122887.3955395
chetan,r,up,1754122887.436503
chetan,Key.space,up,1754122887.4842591
chetan,n,down,1754122887.6287243
chetan,o,down,1754122887.780567
chetan,n,up,1754122887.8233044
chetan,o,up,1754122887.9261374
chetan,w,down,1754122887.9432821
chetan,Key.space,down,1754122888.0839915
chetan,w,up,1754122888.1083224
chetan,Key.space,up,1754122888.1834676
chetan,o,down,1754122888.480882
chetan,o,up,1754122888.6449006
chetan,u,down,1754122888.740647
chetan,t,down,1754122888.8916771
chetan,u,up,1754122888.9007554
chetan,Key.space,down,1754122889.0731578
chetan,t,up,1754122889.0731578
chetan,Key.space,up,1754122889.2272186
chetan,p,down,1754122889.8696508
chetan,p,up,1754122890.0879214
chetan,u,down,1754122890.129625
chetan,u,up,1754122890.27287
chetan,b,down,1754122890.7477424
chetan,l,down,1754122890.8986244
chetan,b,up,1754122891.0057335
chetan,i,down,1754122891.0395484
chetan,l,up,1754122891.1619024
chetan,c,down,1754122891.2250338
chetan,i,up,1754122891.249767
chetan,Key.space,down,1754122891.358607
chetan,c,up,1754122891.4043233
chetan,Key.space,up,1754122891.4812863
chetan,e,down,1754122891.7778654
chetan,a,down,1754122891.9550707
chetan,e,up,1754122891.993943
chetan,r,down,1754122892.1317341
chetan,a,up,1754122892.2130787
chetan,l,down,1754122892.259451
chetan,r,up,1754122892.291214
chetan,l,up,1754122892.4450564
chetan,y,down,1754122892.4729664
chetan,Key.space,down,1754122892.6239324
chetan,y,up,1754122892.630525
chetan,Key.space,up,1754122892.735739
chetan,l,down,1754122893.10181
chetan,l,up,1754122893.25771
chetan,e,down,1754122893.311562
chetan,a,down,1754122893.4279838
chetan,e,up,1754122893.4347806
chetan,d,down,1754122893.6192024
chetan,a,up,1754122893.6978734
chetan,d,up,1754122893.7744007
chetan,Key.space,down,1754122893.777932
chetan,Key.space,up,1754122893.8809237
chetan,i,down,1754122894.2762747
chetan,n,down,1754122894.5127428
chetan,i,up,1754122894.5458798
chetan,n,up,1754122894.661434
chetan,t,down,1754122894.688155
chetan,t,up,1754122894.838358
chetan,e,down,1754122894.9343097
chetan,r,down,1754122895.0400796
chetan,e,up,1754122895.1663978
chetan,r,up,1754122895.2287202
chetan,s,down,1754122895.3786047
chetan,e,down,1754122895.4940348
chetan,s,up,1754122895.622851
chetan,e,up,1754122895.6628869
chetan,Key.alt_l,down,1754122906.4422703
chetan,Key.tab,down,1754122906.5749226
chetan,Key.tab,up,1754122906.7168965
chetan,Key.alt_l,up,1754122906.864566
chetan,Key.esc,down,1754122909.5008104
chetan,Key.esc,up,1754122909.677063
chetan,a,down,1761835056.3438132
chetan,a,up,1761835056.5079772
chetan,g,down,1761835056.510974
chetan,g,up,1761835056.657739
chetan,a,down,1761835057.205197
chetan,a,up,1761835057.3474176
chetan,i,down,1761835057.6611052
chetan,n,down,1761835057.8334405
chetan,i,up,1761835057.8640084
chetan,n,up,1761835057.9642591
chetan,s,down,1761835058.0271068
chetan,s,up,1761835058.1601794
chetan,t,down,1761835058.2495735
chetan,Key.space,down,1761835058.3910666
chetan,t,up,1761835058.3945832
chetan,Key.space,up,1761835058.5150602
chetan,t,down,1761835058.926924
chetan,h,down,1761835059.041593
chetan,t,up,1761835059.1839938
chetan,h,up,1761835059.2043645
chetan,a,down,1761835059.4251714
chetan,t,down,1761835059.5701714
chetan,a,up,1761835059.621078
chetan,Key.space,down,1761835059.7303824
chetan,t,up,1761835059.7351751
chetan,Key.space,up,1761835059.8828092
chetan,p,down,1761835060.0074177
chetan,o,down,1761835060.148722
chetan,o,up,1761835060.2794533
chetan,p,up,1761835060.3403182
chetan,i,down,1761835060.3586416
chetan,n,down,1761835060.4706545
chetan,i,up,1761835060.5542507
chetan,t,down,1761835060.6046875
chetan,n,up,1761835060.6259067
chetan,Key.space,down,1761835060.7546647
chetan,t,up,1761835060.7586648
chetan,Key.space,up,1761835060.866662
chetan,b,down,1761835061.3425632
chetan,b,up,1761835061.4936838
chetan,e,down,1761835061.526883
chetan,e,up,1761835061.639167
chetan,f,down,1761835061.7590382
chetan,o,down,1761835061.8606706
chetan,f,up,1761835061.9107606
chetan,o,up,1761835062.024573
chetan,r,down,1761835062.1765804
chetan,e,down,1761835062.2661018
chetan,r,up,1761835062.3380175
chetan,Key.space,down,1761835062.3765929
chetan,e,up,1761835062.4177063
chetan,Key.space,up,1761835062.5209377
chetan,a,down,1761835062.7222404
chetan,a,up,1761835062.9241948
chetan,r,down,1761835062.9639733
chetan,r,up,1761835063.1289933
chetan,o,down,1761835063.1314685
chetan,o,up,1761835063.229183
chetan,u,down,1761835063.3512232
chetan,n,down,1761835063.5010877
chetan,u,up,1761835063.5451543
chetan,n,up,1761835063.6267424
chetan,d,down,1761835063.7861888
chetan,d,up,1761835063.9285889
chetan,Key.space,down,1761835063.9305863
chetan,Key.space,up,1761835064.0517895
chetan,m,down,1761835064.4045603
chetan,o,down,1761835064.5253613
chetan,m,up,1761835064.5797539
chetan,s,down,1761835064.7108629
chetan,o,up,1761835064.7140582
chetan,s,up,1761835064.8518014
chetan,t,down,1761835064.9422078
chetan,Key.space,down,1761835065.2274656
chetan,t,up,1761835065.2639902
chetan,Key.space,up,1761835065.2700508
chetan,p,down,1761835065.5421667
chetan,p,up,1761835065.5727274
chetan,o,down,1761835066.492564
chetan,o,up,1761835066.623292
chetan,i,down,1761835066.6970098
chetan,n,down,1761835066.8284621
chetan,i,up,1761835066.8996794
chetan,t,down,1761835066.9591682
chetan,n,up,1761835066.989769
chetan,Key.space,down,1761835067.1236916
chetan,t,up,1761835067.1282418
chetan,Key.space,up,1761835067.2147317
chetan,t,down,1761835067.6923952
chetan,a,down,1761835067.8432539
chetan,t,up,1761835067.846997
chetan,k,down,1761835067.954492
chetan,a,up,1761835067.9947193
chetan,e,down,1761835068.108367
chetan,k,up,1761835068.1286128
chetan,Key.space,down,1761835068.2893667
chetan,e,up,1761835068.3097167
chetan,Key.space,up,1761835068.4309986
chetan,p,down,1761835068.6956432
chetan,l,down,1761835068.8867233
chetan,p,up,1761835068.957992
chetan,a,down,1761835069.007432
chetan,l,up,1761835069.037838
chetan,c,down,1761835069.162655
chetan,a,up,1761835069.1940436
chetan,e,down,1761835069.3035145
chetan,c,up,1761835069.435576
chetan,Key.space,down,1761835069.47437
chetan,e,up,1761835069.494728
chetan,Key.space,up,1761835069.6291986
chetan,w,down,1761835070.07482
chetan,w,up,1761835070.217365
chetan,r,down,1761835070.3372836
chetan,r,up,1761835070.498941
chetan,i,down,1761835070.5688436
chetan,t,down,1761835070.7024198
chetan,i,up,1761835070.7056916
chetan,e,down,1761835070.8131137
chetan,t,up,1761835070.8950105
chetan,e,up,1761835070.9845319
chetan,Key.space,down,1761835070.987408
chetan,Key.space,up,1761835071.1088572
chetan,a,down,1761835071.6854057
chetan,a,up,1761835071.8071237
chetan,t,down,1761835071.9173975
chetan,Key.space,down,1761835072.0373023
chetan,t,up,1761835072.058745
chetan,Key.space,up,1761835072.1722898
chetan,b,down,1761835072.483736
chetan,e,down,1761835072.648187
chetan,b,up,1761835072.6517003
chetan,Key.space,down,1761835072.7689712
chetan,e,up,1761835072.7894533
chetan,Key.space,up,1761835072.9109988
chetan,a,down,1761835072.9399438
chetan,a,up,1761835072.9818566
chetan,Key.backspace,down,1761835073.843428
chetan,f,down,1761835073.9554086
chetan,Key.backspace,up,1761835073.9748986
chetan,f,up,1761835074.1198337
chetan,r,down,1761835074.4025989
chetan,r,up,1761835074.5743647
chetan,o,down,1761835074.5777314
chetan,m,down,1761835074.728148
chetan,o,up,1761835074.731401
chetan,m,up,1761835074.809519
chetan,Key.space,down,1761835074.9396203
chetan,Key.space,up,1761835075.0507414
chetan,l,down,1761835075.5473096
chetan,l,up,1761835075.6814234
chetan,o,down,1761835075.9119148
chetan,o,up,1761835076.0634675
chetan,n,down,1761835076.2077498
chetan,g,down,1761835076.3681278
chetan,n,up,1761835076.3712268
chetan,Key.space,down,1761835076.4990253
chetan,g,up,1761835076.5030704
chetan,Key.space,up,1761835076.601034
chetan,h,down,1761835077.0054822
chetan,e,down,1761835077.150118
chetan,h,up,1761835077.153333
chetan,a,down,1761835077.2822254
chetan,e,up,1761835077.285239
chetan,d,down,1761835077.442672
chetan,a,up,1761835077.564565
chetan,d,up,1761835077.5851457
chetan,Key.space,down,1761835077.626746
chetan,Key.space,up,1761835077.7790098
chetan,s,down,1761835077.9996974
chetan,s,up,1761835078.184471
chetan,y,down,1761835078.2744703
chetan,s,down,1761835078.3854373
chetan,y,up,1761835078.416374
chetan,t,down,1761835078.5062113
chetan,s,up,1761835078.5377188
chetan,t,up,1761835078.618003
chetan,e,down,1761835078.6406858
chetan,e,up,1761835078.7831004
chetan,m,down,1761835078.8314595
chetan,m,up,1761835078.9425752
chetan,Key.space,down,1761835079.0838878
chetan,Key.space,up,1761835079.1785629
chetan,b,down,1761835079.4097164
chetan,b,up,1761835079.591943
chetan,u,down,1761835079.594946
chetan,u,up,1761835079.7558835
chetan,t,down,1761835079.7755501
chetan,Key.space,down,1761835079.8758383
chetan,t,up,1761835079.898874
chetan,Key.space,up,1761835079.987575
chetan,o,down,1761835080.658209
chetan,n,down,1761835080.7796626
chetan,o,up,1761835080.8312685
chetan,n,up,1761835080.9517138
chetan,l,down,1761835080.9707098
chetan,l,up,1761835081.1429615
chetan,y,down,1761835081.1759603
chetan,Key.space,down,1761835081.3074484
chetan,y,up,1761835081.3114517
chetan,Key.space,up,1761835081.4388394
chetan,e,down,1761835082.2200465
chetan,e,up,1761835082.382028
chetan,y,down,1761835082.51197
chetan,e,down,1761835082.6027539
chetan,y,up,1761835082.623865
chetan,e,up,1761835082.7569294
chetan,Key.space,down,1761835082.786311
chetan,Key.space,up,1761835082.8972063
chetan,o,down,1761835084.174075
chetan,f,down,1761835084.3066468
chetan,o,up,1761835084.337268
chetan,f,up,1761835084.4577587
chetan,Key.space,down,1761835084.476907
chetan,Key.space,up,1761835084.5992258
chetan,f,down,1761835085.1153846
chetan,f,up,1761835085.270106
chetan,i,down,1761835085.2730553
chetan,n,down,1761835085.351056
chetan,i,up,1761835085.4313927
chetan,n,up,1761835085.501391
chetan,d,down,1761835085.5407097
chetan,Key.space,down,1761835085.6410472
chetan,d,up,1761835085.672542
chetan,Key.space,up,1761835085.745826
chetan,b,down,1761835086.4343133
chetan,b,up,1761835086.6059227
chetan,e,down,1761835086.6867194
chetan,e,up,1761835086.8204284
chetan,Key.alt_l,down,1761835100.7071266
chetan,Key.tab,down,1761835100.7582576
chetan,Key.tab,up,1761835100.9633718
chetan,Key.alt_l,up,1761835102.157858
chetan,Key.alt_l,down,1761835102.8470962
chetan,Key.tab,down,1761835102.9173605
chetan,Key.tab,up,1761835103.029994
chetan,Key.tab,down,1761835103.7176278
chetan,Key.tab,up,1761835103.83173
chetan,Key.alt_l,up,1761835104.0941236
chetan,Key.alt_l,down,1761835104.5909371
chetan,Key.tab,down,1761835104.7335114
chetan,Key.alt_l,up,1761835104.794466
chetan,Key.tab,up,1761835104.8697731
chetan,Key.alt_l,down,1761835105.3640482
chetan,Key.tab,down,1761835105.4444346
chetan,Key.tab,up,1761835105.5753934
chetan,Key.alt_l,up,1761835105.806737
chetan,Key.alt_l,down,1761835106.091327
chetan,Key.alt_l,down,1761835106.6070707
chetan,Key.alt_l,down,1761835106.6460683
chetan,Key.tab,down,1761835106.6550682
chetan,Key.tab,up,1761835106.8072174
chetan,Key.tab,down,1761835107.2585163
chetan,Key.alt_l,up,1761835107.3664975
chetan,Key.tab,up,1761835107.412329
chetan,Key.alt_l,down,1761835114.6280627
chetan,Key.tab,down,1761835114.7585955
chetan,Key.tab,up,1761835114.8937156
chetan,Key.tab,down,1761835115.4507768
chetan,Key.alt_l,up,1761835115.5109065
chetan,Key.tab,up,1761835115.559355
chetan,Key.alt_l,down,1761835120.2632785
chetan,Key.tab,down,1761835120.4283497
chetan,Key.tab,up,1761835120.5192306
chetan,Key.alt_l,up,1761835121.1069148
chetan,Key.alt_l,down,1761835136.2251391
chetan,Key.tab,down,1761835136.3663766
chetan,Key.tab,up,1761835136.5072913
chetan,Key.tab,down,1761835137.2177956
chetan,Key.tab,up,1761835137.3900702
chetan,Key.alt_l,up,1761835137.4400797
chetan,Key.alt_l,down,1761835165.3096466
chetan,Key.tab,down,1761835165.7956996
chetan,Key.tab,up,1761835165.9173973
chetan,Key.alt_l,up,1761835165.9229305
chetan,a,down,1761835167.6138687
chetan,a,up,1761835167.7694666
chetan,g,down,1761835168.0515804
chetan,g,up,1761835168.142337
chetan,a,down,1761835168.6679037
chetan,i,down,1761835168.8137836
chetan,a,up,1761835168.8427658
chetan,n,down,1761835168.953064
chetan,i,up,1761835168.9946945
chetan,n,up,1761835169.1353312
chetan,s,down,1761835169.1848435
chetan,s,up,1761835169.3401482
chetan,t,down,1761835169.7014167
chetan,t,up,1761835169.8776724
chetan,Key.space,down,1761835169.8982441
chetan,Key.space,up,1761835170.0287867
chetan,t,down,1761835170.2091334
chetan,h,down,1761835170.3231273
chetan,t,up,1761835170.4749227
chetan,h,up,1761835170.4793928
chetan,a,down,1761835170.5046408
chetan,t,down,1761835170.6157382
chetan,a,up,1761835170.7365046
chetan,Key.space,down,1761835170.810165
chetan,t,up,1761835170.814166
chetan,Key.space,up,1761835170.9630883
chetan,p,down,1761835171.1023364
chetan,o,down,1761835171.2236283
chetan,o,up,1761835171.3880408
chetan,p,up,1761835171.4791744
chetan,i,down,1761835171.5088477
chetan,n,down,1761835171.6396723
chetan,i,up,1761835171.7317588
chetan,t,down,1761835171.760574
chetan,n,up,1761835171.8044431
chetan,Key.space,down,1761835171.9244928
chetan,t,up,1761835171.9284937
chetan,Key.space,up,1761835172.035761
chetan,n,down,1761835172.2867532
